Worker9	0.5	-0.5237594429423966	1.3475182146469427	
Worker8	0.5	2.4376103954396147	0.9107281494703716	
Worker7	0.5	4.888356095890444	1.134765283415309	
Worker2	0.5	-3.5059523175191605	0.9962800478733949	
Worker10	0.5	-0.7234689191182291	1.2701959839584804	
Worker1	0.5	-2.104407324358296	0.755880402187562	
Worker6	0.5	-4.479496089819611	0.5262669998518984	
Worker5	0.5	4.010953789514808	0.7088999517874718	
Worker4	0.5	3.345239079773739	0.5992056040231211	
Worker3	0.5	3.3722188290878314	1.3897958000590738	
