Worker9	0.5597434112151138	-2.820194336043114	0.8190915087035071	
Worker8	0.6626186870342472	4.038506949245411	0.5868236557376071	
Worker7	0.6272066590298686	0.01952494728168741	0.537995050448293	
Worker2	0.8429783557670625	1.2110718964035863	1.2201554985234269	
Worker10	0.8048402069182559	2.5181855684642116	0.6465604769434382	
Worker1	0.6863466039242172	-0.0378238111385194	0.6825477739463298	
Worker6	0.9013885519271023	-4.267437872090063	1.443272438759991	
Worker5	0.8027255831691696	-1.8254267984085484	0.7336176630070055	
Worker4	0.9558761732060275	0.14809278134437687	1.160388835066538	
Worker3	0.7184329940467375	-3.6145381385634896	0.5838841242737461	
